wav,speaker,block,tag,label,artic,rate,nas,voice,mic
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_arrayMic/0417.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20417,BREAD,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_arrayMic/0418.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20418,LEFT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_arrayMic/0419.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20419,TIN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_arrayMic/0420.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20420,THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_arrayMic/0421.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20421,WE HAVE AN EXCELLENT TEAM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0002.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20002,NOW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0003.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20003,KNOW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0004.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20004,FARM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0005.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20005,RAIN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0006.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20006,GADGET,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0007.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20007,RACE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0008.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20008,LEAD,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0009.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20009,SHIP,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0010.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20010,AIR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0011.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20011,TIP,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0012.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20012,EE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0013.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20013,WELL HE IS NEARLY NINETYTHREE YEARS OLD ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0014.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20014,WELL HE IS NEARLY NINETYTHREE YEARS OLD ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0015.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20015,HAIR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0016.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20016,ALPHA,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0017.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20017,WARM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0018.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20018,AH,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0020.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20020,GLOW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0021.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20021,GOAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0022.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20022,WEED,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0023.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20023,KNEW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0024.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20024,BUG,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0025.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20025,NO,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0026.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20026,SHEET,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0028.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20028,CORN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0029.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20029,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0030.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20030,FEED,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0031.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20031,RIGHT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0032.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20032,FAIR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0033.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20033,BAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0034.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20034,FEET,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0035.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20035,TROUBLE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0036.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20036,OA,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0037.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20037,DOUBLE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0038.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20038,RATE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0039.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20039,RANGE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0040.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20040,RAID,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0041.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20041,PAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0042.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20042,CHAIR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0043.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20043,SWARM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0044.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20044,STORM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0045.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20045,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0046.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20046,GROW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0047.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20047,DARK,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0048.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20048,JAGGED,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0049.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20049,UP,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0050.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20050,AIR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0051.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20051,STUBBLE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0052.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20052,TEAR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0053.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20053,TRAIT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0054.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20054,STORE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0055.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20055,READ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0056.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20056,BETA,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0057.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20057,USUALLY MINUS SEVERAL BUTTONS ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0058.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20058,TRAIN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0059.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20059,PARK,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0060.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20060,DAGGER,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0061.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20061,BUBBLE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0062.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20062,TORN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0063.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20063,KNEE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0064.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20064,CHAIR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0065.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20065,YET HE STILL THINKS AS SWIFTLY AS EVER,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0066.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20066,BEAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0067.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20067,SIP,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0068.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20068,SIP,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0069.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20069,FORM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0070.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20070,ONE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0071.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20071,STICKS,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0072.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20072,DUG,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0074.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20074,BUT HE ALWAYS ANSWERS BANANA OIL ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0075.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20075,BEAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0076.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20076,BEAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0077.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20077,TRACE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0078.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20078,SWARM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0079.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20079,READ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0080.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20080,SWORE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0081.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20081,WARM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0082.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20082,FEET,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0083.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20083,YES,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0084.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20084,GO,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0085.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20085,MEAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0086.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20086,FEE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0087.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20087,TRADE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0088.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20088,CAR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0089.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20089,STORM,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0090.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20090,DOWN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0091.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20091,SLIP,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0092.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20092,SHARE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0093.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20093,KNEW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0094.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20094,AH,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0095.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20095,STICK,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0096.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20096,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0097.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20097,HORN,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0098.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20098,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0099.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20099,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0100.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20100,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0101.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20101,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0102.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20102,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0103.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20103,SIP,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0104.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20104,FOR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0105.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20105,FLOOR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0106.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20106,JACKET,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0107.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20107,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0108.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20108,LEFT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0109.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20109,RAGE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0110.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20110,SPARK,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0111.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20111,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0112.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20112,BIT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0113.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20113,RAKE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0114.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20114,THE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0115.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20115,A LONG FLOWING BEARD CLINGS TO HIS CHIN ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0116.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20116,RAVE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0117.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20117,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0118.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20118,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0119.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20119,YOU'D BE BETTER OFF TAKING A COLD SHOWER,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0120.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20120,THREE,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0121.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20121,DOT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0122.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20122,WISH,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0123.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20123,SELECT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0124.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20124,PRIOR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0125.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20125,STEER,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0126.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20126,PAD,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0127.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20127,URGENT,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0128.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20128,ONE VALIDATED ACTS OF SCHOOL DISTRICTS ,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0129.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20129,KNOW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0130.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20130,KNOW,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0131.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20131,ERROR,G1,G1,G1,G1,Session2
/fastdata/acq22mc/data/dysarthria/Torgo_use/M03/Session2/wav_headMic/0132.wav,TORGO_M03,block,fastdataacr22wlTorgo_useM03Session20132,CYCLE,G1,G1,G1,G1,Session2
